geoName,year,NIH,abdominal,aerobic exercise,apnea,best workout,bike helmet,bike laws,bike locks,bike repair,bike sale,bodybuilding,calories,cholesterol,diabetes,diabetes insipidus,diabetes insulin,diabetes mellitus,diabetes symptoms,diabetic,diabetic diet,diabetic ketoacidosis,diet,dietary,dresses plus size,e-bike,ejercicios,endocrine,exercise,exercises,fitbit,fitness,fitness gym,food delivery near me,gastric,glucose,glycogen,gym,gym near me,healthy,how to exercise,how to lose weight,hyperglycemia,hypertension,iPod,icd 10 codes,inactivity,insanity workout,insulin,insulin syringes,ipod reset,jogging,ketoacidosis,malnutrition,meals,my fitness pal,nutrition,obese,obesity,pizza delivery,polyphagia,pre workout,prediabetes,quinoa gluten free,sclerosis,signs of diabetes,slim,sugar level,symptoms of congestive heart failure,symptoms of diabetes,symptoms of high blood sugar,t25 schedule,trainer,type 2,type 2 diabetes,unhealthy,visceral,weighing,weight loss,wellness,workout,yoga
Alaska,2013,3,81,0,79,72,100,0,0,66,53,65,77,68,78,0,39,21,75,63,0,0,89,43,38,0,7,56,80,79,84,47,31,14,59,58,41,68,35,79,94,67,39,65,67,27,0,77,67,0,0,79,64,65,77,61,51,70,64,96,0,66,34,0,78,0,54,0,0,59,0,0,90,72,67,69,74,38,76,25,89,76
Arizona,2013,4,80,62,75,77,69,95,51,71,52,68,74,78,82,59,56,41,74,70,48,48,87,59,38,34,14,70,81,75,60,97,78,32,56,74,70,71,74,77,78,77,63,74,71,29,56,71,72,97,63,67,52,64,63,50,66,69,73,89,45,81,50,78,70,47,52,61,53,68,32,28,86,74,72,79,64,60,80,26,89,65
Arkansas,2013,5,82,100,86,81,49,0,0,32,50,51,76,95,84,62,48,55,96,93,84,33,100,72,72,0,8,89,87,79,51,56,40,13,74,83,69,60,30,74,89,86,65,75,64,31,79,84,78,70,0,84,60,67,83,55,68,78,89,55,68,65,56,0,88,63,94,99,0,89,100,0,82,86,78,83,66,83,94,28,89,35
California,2013,6,65,58,70,76,85,85,71,68,57,67,79,72,71,48,45,37,65,53,34,33,75,47,34,52,14,58,76,70,74,89,72,37,50,67,60,79,65,78,80,74,53,59,62,22,59,60,58,69,49,73,41,52,57,36,59,59,64,72,43,84,44,64,63,46,51,60,29,58,26,53,81,64,60,93,63,61,68,27,86,73
Colorado,2013,5,74,57,70,78,88,86,68,94,65,55,77,68,71,49,46,33,72,51,39,28,80,55,27,22,11,69,80,76,80,85,52,39,53,65,60,67,52,77,70,63,44,60,63,21,47,63,63,78,68,64,39,49,74,46,69,61,70,100,54,59,54,100,73,46,50,45,0,66,21,45,83,65,62,84,60,61,73,38,84,92
Connecticut,2013,10,77,52,70,78,56,75,22,46,55,56,76,91,76,68,62,39,63,57,35,31,79,60,48,42,12,83,85,81,71,86,72,28,71,76,62,80,61,76,84,70,59,74,68,45,58,70,67,0,54,60,49,68,60,58,59,72,76,78,61,58,41,51,87,42,48,58,0,54,35,69,85,68,62,81,73,69,72,28,81,73
Delaware,2013,9,85,58,66,88,72,0,0,33,61,55,74,100,93,86,64,61,82,58,40,0,82,70,65,0,4,83,97,100,77,68,57,73,78,97,60,74,66,77,93,75,58,81,76,68,0,81,91,0,0,61,37,100,69,47,71,84,95,59,0,62,43,0,78,65,50,71,0,61,0,0,100,79,77,100,75,79,74,27,90,55
District of Columbia,2013,37,72,45,74,65,78,0,100,58,40,50,100,77,78,55,46,30,62,53,35,43,73,57,44,56,11,66,80,75,73,78,81,49,56,56,41,100,100,73,56,62,56,59,35,16,58,66,55,0,0,67,51,73,60,59,80,61,70,92,20,50,52,0,79,49,46,59,0,63,38,42,68,52,54,65,67,55,75,33,81,88
Florida,2013,4,79,49,74,74,48,54,43,58,52,65,72,77,73,64,49,47,66,65,47,39,81,52,39,38,33,67,79,73,48,74,69,52,55,65,51,74,69,75,78,69,55,68,55,31,45,60,64,78,46,69,51,54,63,34,58,63,57,88,63,73,43,54,73,50,53,64,59,61,34,43,81,64,62,74,57,55,75,28,84,47
Georgia,2013,4,81,52,76,73,47,38,18,38,39,54,78,72,71,52,42,35,73,66,51,36,82,46,58,17,20,71,79,72,54,71,55,61,58,62,60,67,64,66,81,78,55,64,59,27,45,61,60,70,59,74,47,57,71,45,60,66,60,68,47,60,40,38,68,69,58,67,79,68,52,49,78,65,57,76,56,56,90,26,89,39
Hawaii,2013,5,71,51,77,82,51,0,0,68,48,100,65,74,83,57,64,40,80,55,31,23,81,62,25,0,2,61,91,87,64,69,79,16,55,68,62,93,49,80,98,75,61,66,65,30,100,73,53,0,0,91,44,44,67,37,53,67,91,64,0,88,29,0,56,46,50,49,0,67,0,0,86,74,92,91,54,74,61,21,100,86
Idaho,2013,3,78,70,92,73,96,0,0,80,69,95,78,76,84,100,87,33,75,67,47,32,90,79,45,0,3,73,93,78,65,52,45,15,66,82,81,67,30,84,99,72,69,69,100,31,81,74,89,0,0,83,60,84,87,54,69,91,92,54,60,67,44,0,67,68,53,58,0,72,0,0,92,96,83,98,71,66,80,27,88,60
Illinois,2013,5,77,53,75,75,58,66,65,64,46,55,85,77,73,57,46,38,72,60,39,38,76,52,46,18,12,57,76,73,73,83,50,54,47,68,50,64,81,72,76,76,62,60,59,24,56,60,61,62,51,74,46,54,61,61,72,65,63,70,55,67,36,50,75,58,49,58,46,65,40,57,72,62,60,87,84,59,74,28,86,61
Indiana,2013,5,88,79,79,80,58,62,42,44,53,52,81,79,90,81,99,62,87,80,69,51,80,59,54,17,6,79,90,79,71,65,41,23,58,88,77,48,38,77,91,81,72,69,82,23,74,69,89,52,74,74,63,70,76,70,78,85,84,63,45,63,39,0,85,60,49,65,100,77,50,52,85,85,94,98,65,59,78,26,87,45
Iowa,2013,5,77,74,82,83,60,0,17,59,75,57,80,83,86,70,65,40,83,70,41,62,82,78,53,0,6,88,88,75,75,60,35,17,59,79,66,52,28,85,91,77,76,67,87,42,72,65,70,0,73,71,67,84,85,86,75,87,89,75,100,74,46,0,80,66,50,66,0,82,29,91,79,74,73,83,61,66,74,34,86,50
Kansas,2013,4,85,71,65,80,49,0,0,41,51,55,75,75,75,72,59,39,82,72,49,51,78,56,45,28,11,61,79,71,75,60,34,29,60,69,75,53,36,74,85,77,62,62,65,22,62,65,71,0,0,82,59,53,78,72,71,73,68,70,71,77,21,0,70,75,57,59,0,77,35,0,75,67,73,71,47,51,81,23,85,41
Kentucky,2013,5,91,60,82,83,41,0,0,36,45,54,83,83,88,70,66,51,78,90,72,49,86,55,71,16,6,74,86,80,70,53,39,31,73,78,53,54,24,69,100,91,59,83,71,32,50,64,85,100,68,72,68,46,73,68,69,83,77,60,65,61,58,0,90,76,55,70,84,78,51,36,82,80,79,75,61,65,95,24,86,41
Louisiana,2013,5,89,56,77,86,41,0,0,43,50,67,85,80,77,74,55,43,79,82,71,45,96,57,82,15,6,71,82,80,40,62,47,24,89,72,65,59,28,73,86,87,84,79,48,24,51,71,75,96,0,84,47,55,74,46,69,71,67,58,66,82,45,0,83,67,100,65,0,82,56,60,76,74,60,80,64,57,95,22,100,40
Maine,2013,6,80,27,71,79,55,0,0,60,48,47,74,85,87,88,69,33,79,79,40,41,88,52,45,0,0,80,87,81,60,57,54,3,72,79,81,66,60,85,72,66,71,86,83,16,52,52,75,0,0,55,79,65,85,79,56,86,80,48,90,47,48,0,90,44,41,50,0,77,0,0,85,64,70,100,80,74,75,38,74,72
Maryland,2013,100,78,43,79,70,62,83,22,54,46,53,76,86,88,74,67,42,73,64,40,46,79,68,54,30,9,92,93,82,69,74,82,51,65,78,76,87,67,76,82,76,71,73,62,30,72,71,74,64,51,75,55,70,66,58,64,63,87,76,53,51,63,48,90,51,51,61,0,61,33,51,83,74,71,91,65,64,82,30,83,60
Massachusetts,2013,15,80,51,71,73,78,63,40,63,44,50,90,75,79,74,57,36,72,49,27,30,77,50,37,34,7,72,83,79,82,79,69,30,69,74,72,91,68,76,71,66,61,63,60,31,66,61,70,65,52,71,44,62,57,51,71,61,72,75,85,61,37,73,85,49,45,61,0,65,29,53,76,63,62,84,77,62,69,26,82,95
Michigan,2013,6,85,62,72,71,59,77,32,62,52,51,82,75,76,76,57,44,73,69,48,36,80,56,48,37,7,64,83,74,71,78,52,37,60,72,70,57,66,74,83,75,63,75,74,24,49,69,70,55,71,79,53,67,67,69,70,69,73,63,60,62,38,51,84,71,50,72,63,64,33,58,80,69,66,88,66,61,78,24,82,58
Minnesota,2013,5,81,51,77,72,79,91,32,72,53,49,86,77,82,71,63,40,79,61,33,43,77,57,39,54,5,63,79,69,90,100,45,55,62,78,66,49,23,77,67,66,71,65,70,32,65,61,70,66,67,70,51,61,80,72,82,65,72,94,42,54,52,89,83,56,46,48,0,69,40,70,73,73,70,76,61,57,72,36,79,66
Mississippi,2013,3,89,55,89,71,39,0,0,0,46,55,70,81,83,67,66,52,78,95,80,47,90,65,100,0,9,83,84,75,27,46,35,23,91,75,67,48,41,64,90,100,72,74,55,28,24,58,69,0,0,71,68,79,73,39,51,83,82,47,65,71,26,0,93,100,71,86,0,89,92,21,68,75,73,83,56,75,100,20,84,24
Missouri,2013,6,88,54,79,78,51,46,18,43,47,54,89,78,81,71,72,40,86,73,56,43,84,56,51,22,5,61,80,73,71,70,50,46,63,75,66,65,43,73,79,78,68,71,58,39,47,65,77,78,54,73,55,62,78,60,81,74,69,75,99,70,27,67,86,67,58,55,95,80,55,39,79,76,70,80,66,70,81,24,88,47
Montana,2013,9,79,0,76,70,97,0,0,100,100,48,74,83,86,65,60,49,100,67,31,0,90,60,38,0,1,62,84,82,57,54,41,0,62,86,100,58,0,89,86,69,67,69,95,95,0,82,78,0,0,74,69,62,85,71,56,71,82,79,0,58,72,0,89,76,51,51,0,76,0,0,91,73,82,63,100,63,74,35,84,68
Nebraska,2013,6,87,61,80,84,54,0,0,53,50,64,87,79,84,87,83,69,78,73,31,68,85,65,47,100,7,62,84,74,90,72,42,18,54,70,74,45,21,79,78,70,73,76,87,18,71,80,80,67,0,76,67,57,83,100,100,77,84,66,100,100,31,0,81,76,49,47,0,76,0,0,90,83,76,79,53,70,83,33,95,47
Nevada,2013,2,75,44,70,74,69,0,0,66,63,80,74,72,71,52,47,36,79,66,41,38,80,47,32,20,11,59,74,66,60,73,66,35,56,57,56,85,68,72,77,71,54,55,60,26,49,69,57,99,0,64,43,45,63,34,61,68,59,94,51,86,24,0,68,62,54,61,0,68,38,95,91,60,60,89,59,56,74,26,89,61
New Hampshire,2013,7,86,55,67,72,78,0,0,53,63,45,82,75,83,81,66,46,67,69,39,42,89,53,36,0,2,70,89,86,100,66,58,25,65,73,53,80,44,82,85,61,73,75,89,34,67,68,69,0,0,76,70,74,83,69,62,70,77,60,0,46,35,0,82,60,43,58,0,61,0,0,97,82,68,86,46,62,69,30,88,81
New Jersey,2013,5,71,48,68,82,65,66,42,47,41,69,79,87,81,58,60,37,68,58,38,30,81,48,50,50,14,61,83,82,63,83,94,44,69,69,54,97,97,74,88,78,50,63,67,39,50,73,65,68,52,65,46,43,56,40,58,64,67,49,57,84,44,53,76,50,51,79,29,61,26,72,84,66,61,88,61,78,74,30,89,64
New Mexico,2013,8,77,68,100,78,50,0,0,49,69,67,69,82,89,74,78,69,87,74,40,61,86,59,45,0,14,87,92,85,52,72,50,9,64,81,82,74,35,73,93,78,69,80,84,41,61,86,76,0,0,70,68,68,65,58,60,71,86,57,35,80,61,0,89,63,51,46,0,83,0,0,80,87,81,76,72,83,76,59,91,72
New York,2013,7,71,49,66,74,80,77,53,43,40,59,82,77,70,51,53,33,63,51,33,32,74,49,45,31,17,68,76,73,58,73,79,32,62,59,56,94,79,77,78,70,57,61,59,20,49,63,58,51,45,68,41,47,53,36,56,63,67,47,52,62,44,72,74,47,53,61,42,57,29,49,76,57,57,93,65,64,66,23,82,79
North Carolina,2013,9,80,57,73,78,52,61,29,49,49,57,76,81,80,53,60,41,80,69,46,39,82,54,51,19,9,100,87,80,63,64,56,32,71,72,61,72,35,73,91,79,61,68,67,32,50,63,73,77,62,74,47,63,75,64,66,66,77,65,54,61,50,62,75,64,52,70,82,70,46,62,81,72,72,80,54,71,85,34,88,54
North Dakota,2013,5,85,0,72,100,56,0,0,0,59,62,78,80,88,0,100,100,82,64,54,0,81,72,43,0,0,72,93,79,71,63,32,17,92,77,88,48,0,96,96,82,74,72,86,47,0,100,81,0,0,71,71,61,100,84,80,74,74,89,0,64,26,0,84,67,52,49,0,90,0,0,92,100,100,90,86,100,93,100,96,43
Ohio,2013,7,86,54,82,81,53,80,28,44,47,60,83,80,81,68,69,50,77,72,58,50,80,65,51,16,7,67,81,79,78,68,47,32,61,80,66,53,49,80,79,78,73,72,81,30,52,73,78,90,72,77,62,62,73,68,81,75,75,60,66,70,43,60,87,63,52,63,71,78,46,64,86,78,77,79,67,74,82,29,88,55
Oklahoma,2013,3,91,47,81,87,55,0,0,33,46,68,84,82,82,78,57,39,85,83,63,51,89,60,52,0,5,63,77,71,61,57,67,21,76,76,69,85,33,74,78,76,76,69,50,29,47,68,76,43,0,77,48,50,79,44,79,72,64,67,74,92,42,0,75,79,86,65,0,91,47,64,84,69,70,75,61,70,93,26,97,39
Oregon,2013,4,63,48,61,42,74,100,64,72,43,36,50,54,61,40,37,37,50,42,22,28,56,35,23,57,100,42,56,50,51,49,34,9,34,48,46,47,22,52,51,40,46,47,49,27,56,35,46,46,47,55,45,51,46,34,39,48,49,59,33,26,37,72,54,32,38,36,0,42,21,36,61,47,46,58,53,49,46,22,47,50
Pennsylvania,2013,10,84,54,80,82,68,74,26,47,52,60,84,88,86,77,57,47,78,68,44,49,80,62,48,40,6,69,85,88,66,75,67,34,73,79,68,77,71,77,83,76,72,82,73,34,65,76,79,58,61,73,62,63,66,59,68,66,74,65,70,68,43,60,90,64,49,65,78,72,40,100,83,72,70,88,69,69,77,30,87,63
Rhode Island,2013,12,81,57,65,73,63,0,0,45,42,62,79,79,77,37,50,46,70,64,42,54,80,44,44,0,7,65,89,85,64,78,100,15,65,77,49,89,34,74,85,68,59,78,77,35,59,68,70,0,0,64,37,52,63,72,66,57,90,72,0,63,59,0,76,54,49,59,0,65,0,0,89,64,65,88,81,79,75,28,86,88
South Carolina,2013,6,86,63,83,75,52,60,0,40,51,56,72,78,82,80,64,47,79,84,62,43,87,49,65,0,5,84,91,82,59,56,53,24,66,82,64,75,44,75,97,83,67,77,76,26,55,69,74,72,77,75,49,60,80,49,60,75,80,67,55,61,54,0,79,63,51,67,0,82,52,25,85,83,73,89,56,79,91,35,87,49
South Dakota,2013,5,87,0,95,65,59,0,0,66,59,54,80,82,99,87,94,84,78,73,57,100,87,100,45,0,2,81,98,88,71,54,45,10,81,100,76,50,0,87,94,69,100,82,99,65,0,93,100,0,0,57,61,68,89,75,90,82,100,56,0,62,46,0,82,63,52,57,0,72,0,0,85,82,71,87,53,76,81,85,96,40
Tennessee,2013,6,95,50,90,85,56,53,24,38,51,61,82,83,83,74,67,44,86,86,68,55,89,55,60,29,6,70,84,76,60,54,42,28,79,71,53,56,37,70,80,82,83,86,63,37,63,65,79,89,62,72,60,60,74,65,71,75,70,70,90,74,44,56,87,66,57,77,76,82,65,46,82,83,77,77,60,65,96,27,95,46
Texas,2013,4,76,57,72,84,45,49,31,41,40,62,74,76,77,54,49,44,75,69,48,38,80,47,46,18,24,82,76,71,54,76,64,100,74,65,54,77,55,70,79,80,65,64,51,25,50,71,62,76,45,75,50,48,68,40,65,64,55,74,66,81,39,40,65,59,68,70,68,66,37,51,79,64,61,75,53,63,84,23,93,44
Utah,2013,6,70,88,85,76,98,79,53,77,71,62,80,69,78,69,58,40,88,56,45,39,80,65,32,67,10,63,89,73,68,70,75,30,53,68,87,97,45,79,80,68,57,59,95,34,66,65,71,0,100,100,45,60,87,57,73,63,69,68,57,80,28,0,70,67,53,56,0,91,34,35,87,76,69,79,74,55,75,26,84,57
Vermont,2013,9,64,0,71,65,99,0,0,85,75,39,72,79,83,0,84,28,70,51,0,0,84,85,46,0,1,90,87,82,70,70,43,6,45,72,70,63,38,100,84,55,71,52,85,79,0,55,63,0,0,57,52,58,81,72,57,73,87,51,0,52,100,0,79,0,43,0,0,52,0,0,79,84,59,95,54,62,64,37,72,100
Virginia,2013,14,78,50,82,76,66,67,37,61,44,59,84,84,80,60,50,37,77,62,43,33,80,54,44,25,8,60,88,84,81,72,73,57,64,67,63,99,64,75,85,74,62,65,64,34,54,66,62,56,58,79,51,59,70,50,67,68,67,80,43,59,49,60,80,56,50,68,67,66,29,50,84,70,61,87,62,66,81,29,89,59
Washington,2013,6,74,53,76,70,96,87,62,78,56,58,85,72,74,50,47,35,76,59,37,37,86,49,32,69,6,53,79,69,88,78,55,25,53,68,57,71,40,76,70,66,49,54,62,33,54,58,64,53,59,85,47,58,66,50,60,70,61,95,55,62,43,94,76,52,49,48,64,60,26,47,84,70,60,87,74,59,72,32,79,83
West Virginia,2013,7,100,70,81,84,34,0,0,0,56,62,76,88,100,88,82,62,80,100,95,58,92,63,70,0,4,72,100,83,54,41,26,8,100,82,62,49,57,73,90,99,72,100,81,41,86,79,94,0,0,66,75,82,73,64,66,100,98,41,85,61,44,0,100,74,58,100,0,84,75,0,80,86,78,89,75,98,98,28,93,37
Wisconsin,2013,6,84,53,74,74,80,62,31,67,52,46,79,84,78,74,60,45,76,66,41,48,77,59,52,41,6,72,86,76,73,70,42,23,50,78,75,51,24,80,83,75,78,67,86,39,59,67,73,54,65,67,53,73,74,79,70,75,74,74,60,58,46,72,82,59,47,52,58,80,38,69,80,80,74,86,71,77,77,38,80,58
Wyoming,2013,4,72,0,81,88,70,0,0,43,90,69,74,49,82,0,0,60,93,76,0,0,95,62,52,0,6,71,88,77,61,51,33,16,66,72,76,60,0,79,71,73,97,65,88,100,0,89,81,0,0,80,100,68,97,59,59,79,72,58,0,79,64,0,64,0,48,0,0,100,0,0,89,77,73,93,55,100,78,40,91,65
Alabama,2014,5,83,51,91,88,40,0,0,26,57,65,86,93,92,76,88,66,78,91,89,52,95,53,79,0,35,75,95,93,53,58,44,20,98,83,72,56,26,69,82,84,78,85,60,62,63,56,79,81,75,79,49,57,80,67,65,78,78,44,43,63,59,0,82,75,58,65,100,87,54,0,94,86,76,70,88,74,94,36,92,35
Alaska,2014,3,65,0,78,84,82,0,0,59,98,68,82,67,89,0,49,49,84,54,0,0,96,42,43,0,23,72,88,97,73,53,37,12,67,66,34,68,14,80,76,64,71,79,68,63,0,68,74,0,0,66,33,56,82,71,57,72,79,99,0,77,62,0,65,0,50,0,0,70,0,0,100,81,57,92,63,78,78,27,93,71
Arizona,2014,4,73,44,83,82,50,65,56,84,65,74,84,79,84,63,71,57,73,69,54,53,86,59,33,53,57,73,83,87,59,94,73,40,66,77,64,68,46,77,77,67,70,76,69,55,82,60,68,90,73,57,42,66,65,54,69,74,81,80,52,67,76,54,70,62,49,53,33,70,43,45,91,83,69,80,80,56,80,31,85,60
Arkansas,2014,4,78,75,92,73,49,0,0,49,52,55,92,92,90,59,72,60,78,95,100,69,96,59,58,0,30,81,88,92,53,61,47,13,86,82,72,57,32,77,86,78,81,74,58,71,56,73,83,47,0,71,42,75,84,55,65,100,86,50,75,59,56,0,87,66,100,100,0,90,67,0,92,91,79,83,66,69,94,30,89,38
California,2014,5,59,54,71,78,67,69,75,66,68,74,84,76,75,46,56,50,63,53,38,33,76,47,32,100,54,58,79,81,61,91,70,30,54,72,61,78,48,75,79,67,58,57,62,36,75,54,58,58,52,61,32,45,56,46,59,63,70,66,43,72,67,69,60,50,51,53,28,58,30,52,90,73,58,80,84,64,62,29,83,69
Colorado,2014,4,65,43,80,79,83,86,94,100,82,64,86,71,72,42,62,31,71,52,41,34,79,49,26,71,47,66,79,87,74,86,57,37,52,66,57,66,33,75,71,60,51,55,60,47,91,52,60,73,69,57,36,53,74,61,68,65,67,100,38,57,80,90,72,51,50,46,0,66,34,47,87,70,52,74,66,55,70,45,83,84
Connecticut,2014,9,71,45,79,79,59,53,40,37,57,67,87,87,83,70,78,68,60,55,35,32,85,56,33,68,39,82,88,93,71,89,68,20,69,81,74,79,37,80,77,66,71,72,65,67,100,59,73,0,63,62,45,45,61,63,62,73,88,66,96,55,64,82,87,57,49,54,0,56,32,72,93,83,67,80,84,74,70,32,82,74
Delaware,2014,8,76,72,70,86,54,0,0,36,61,66,85,97,99,80,76,44,72,59,51,0,86,61,59,0,27,69,100,100,73,74,63,34,91,93,67,78,43,80,86,66,53,70,69,49,0,52,74,0,0,63,37,41,74,39,71,90,94,62,0,53,100,0,76,100,53,58,0,61,0,0,100,76,76,66,74,76,75,32,83,56
District of Columbia,2014,29,60,48,78,68,55,0,54,52,48,57,96,71,75,51,46,36,64,47,29,34,67,59,37,71,72,61,77,78,77,78,83,39,57,60,46,94,63,71,56,53,54,58,36,39,58,38,50,0,0,60,30,75,57,45,70,64,72,83,22,55,59,0,66,50,48,42,0,51,10,55,80,60,49,62,77,46,66,35,76,77
Florida,2014,3,75,57,82,78,41,46,37,62,61,73,82,83,79,70,63,64,67,66,54,43,86,56,39,42,87,72,84,88,51,80,70,59,68,72,58,73,63,77,83,64,70,69,54,51,68,47,69,79,51,64,40,49,69,46,62,71,63,85,66,70,49,59,73,56,53,63,41,66,45,40,91,76,59,72,73,56,77,31,86,51
Georgia,2014,4,73,54,76,70,32,42,17,40,55,56,78,75,76,53,58,52,72,63,51,36,80,45,58,36,67,69,79,80,54,73,53,61,66,66,49,61,54,68,82,74,57,62,54,50,64,42,59,58,64,68,36,49,70,55,57,72,64,67,46,50,50,28,65,69,57,65,56,75,52,56,85,74,57,67,68,60,87,27,82,40
Hawaii,2014,3,65,53,78,93,45,0,0,54,63,95,84,80,79,55,52,44,63,50,30,23,81,45,27,0,13,52,88,88,51,81,76,28,54,75,53,100,43,82,81,62,49,56,53,28,78,57,58,0,0,73,32,58,62,37,59,59,85,71,0,88,57,0,65,51,50,46,0,49,0,0,97,71,59,87,58,51,62,21,100,82
Idaho,2014,3,70,100,84,84,82,0,0,79,100,100,92,82,87,98,90,65,87,65,59,54,93,81,30,0,14,77,98,90,64,58,45,7,65,78,71,70,18,85,81,72,72,78,99,44,100,69,83,0,0,70,64,58,81,92,70,84,100,51,59,73,29,0,82,100,50,46,0,81,0,0,98,99,65,84,88,72,83,35,90,60
Illinois,2014,5,70,53,76,77,46,48,50,59,55,60,91,76,78,60,56,54,73,62,38,46,78,54,50,47,43,58,79,86,71,87,55,56,56,72,46,64,62,74,77,71,64,61,60,48,69,54,64,45,59,79,37,49,63,65,71,71,74,67,61,62,45,55,73,63,49,52,40,63,36,64,85,72,60,75,95,66,73,30,83,59
Indiana,2014,5,81,72,81,80,34,27,37,45,61,60,91,92,93,82,100,81,80,81,73,58,87,66,47,49,18,79,91,94,82,72,38,23,67,94,81,49,37,84,87,66,77,75,78,55,74,61,97,64,72,59,59,67,80,88,74,91,93,62,92,55,53,0,79,80,47,63,70,75,64,88,98,100,83,91,79,67,78,30,87,48
Iowa,2014,4,76,77,82,83,53,0,17,47,77,67,92,86,86,74,86,48,78,74,56,55,85,72,49,0,16,75,94,89,93,69,40,11,70,83,86,55,18,93,80,74,67,76,90,67,97,54,78,0,86,68,47,67,93,92,80,78,87,80,82,70,52,0,82,91,46,54,0,73,27,55,86,91,73,78,85,81,79,42,92,56
Kansas,2014,3,71,54,68,81,36,0,0,42,56,60,80,68,75,56,57,54,70,65,53,42,76,63,49,33,75,55,79,80,63,59,40,31,65,68,62,53,22,69,80,69,65,56,60,39,78,59,63,0,0,72,34,36,75,59,64,75,62,68,57,64,48,0,65,66,55,54,0,72,39,0,80,77,63,69,80,68,72,26,86,40
Kentucky,2014,5,86,48,85,91,31,0,0,38,53,63,92,86,88,69,66,54,76,89,72,63,90,53,56,37,22,69,83,88,75,60,42,24,86,82,62,54,39,73,85,86,70,74,64,57,78,46,83,89,72,61,58,54,72,69,68,81,74,57,100,62,48,0,88,71,51,85,72,72,55,54,91,84,70,69,82,62,89,28,88,43
Louisiana,2014,4,78,49,72,86,39,0,0,42,69,71,85,81,81,63,53,57,73,80,78,58,93,49,90,48,27,71,82,90,48,68,50,27,92,75,46,61,34,72,79,88,82,73,46,49,59,46,75,65,0,76,49,52,71,51,62,77,67,64,88,74,59,0,73,89,79,72,0,67,56,49,93,75,62,78,75,70,90,25,95,39
Maine,2014,5,76,40,76,78,52,0,0,58,60,45,86,90,87,69,66,65,78,78,57,56,89,60,36,0,0,91,95,100,72,65,59,5,80,100,71,63,32,86,100,60,82,67,88,76,78,40,69,0,0,67,83,73,83,96,56,79,92,47,61,45,78,0,86,45,44,56,0,83,0,0,96,87,78,94,87,65,69,39,75,71
Maryland,2014,100,74,59,87,74,54,65,48,50,57,60,84,91,92,75,75,74,68,61,48,40,81,73,49,51,27,96,95,99,73,74,74,50,76,90,67,85,51,78,87,73,66,77,65,56,87,56,78,65,59,63,44,56,68,74,66,78,99,67,65,46,64,59,92,57,52,60,0,67,19,79,95,85,75,79,78,63,80,35,81,59
Massachusetts,2014,13,69,46,74,76,68,34,40,49,55,58,95,82,80,69,68,50,63,52,36,43,78,53,36,47,31,73,88,90,83,80,71,29,71,76,68,88,56,74,78,64,68,64,61,64,78,54,70,53,49,61,36,49,60,65,65,69,73,72,65,52,65,73,86,49,45,44,0,51,24,72,85,72,60,81,82,60,68,28,80,87
Michigan,2014,5,77,65,79,76,49,59,41,58,68,58,91,76,83,75,67,58,74,70,54,54,81,55,47,78,23,66,79,84,69,81,53,42,66,77,73,56,47,79,82,70,76,74,73,58,80,50,71,45,78,79,49,64,71,63,66,76,72,63,75,59,43,65,79,70,49,59,51,72,37,70,87,82,62,80,76,69,76,28,80,58
Minnesota,2014,5,71,52,79,74,62,78,37,79,64,55,92,77,83,72,72,63,73,60,37,51,78,56,38,46,22,65,81,81,89,100,42,45,64,80,58,50,34,77,73,62,69,68,73,62,58,56,70,48,77,67,52,59,80,87,78,69,73,86,66,54,57,92,70,78,46,47,0,72,33,66,85,78,68,79,72,55,72,40,76,64
Mississippi,2014,3,85,54,89,84,37,0,0,0,56,68,89,94,90,69,67,85,83,98,77,84,100,68,100,0,33,99,89,96,38,56,41,16,97,89,69,54,22,72,87,100,100,92,50,52,87,50,74,0,0,78,64,66,74,65,59,89,85,48,71,66,42,0,98,76,67,76,0,94,78,57,85,95,75,75,74,99,100,24,93,30
Missouri,2014,5,78,57,83,84,45,38,16,44,55,64,94,83,85,74,96,56,80,74,66,47,85,60,50,37,15,64,84,87,79,71,52,45,75,83,67,62,44,77,75,73,80,69,56,58,74,65,78,56,60,62,45,54,79,71,78,77,71,68,68,57,52,47,79,77,60,62,57,80,44,62,88,84,72,72,74,70,81,28,86,48
Montana,2014,7,77,0,100,86,79,0,0,97,100,69,85,75,86,36,93,74,78,65,51,0,91,57,38,0,7,54,93,97,77,60,40,11,64,83,90,57,13,88,78,62,88,70,98,65,0,100,86,0,0,84,56,41,82,87,62,72,83,71,0,33,64,0,70,84,52,47,0,65,0,0,92,95,91,69,100,66,75,35,89,72
Nebraska,2014,5,74,50,93,90,44,0,0,51,57,75,99,77,81,100,66,86,74,66,43,63,86,56,51,99,19,68,87,88,100,75,42,19,66,79,61,51,17,84,83,68,63,81,83,33,77,69,74,63,0,70,47,58,91,100,100,87,91,75,53,76,55,0,83,63,53,30,0,75,0,0,91,87,77,76,63,61,79,34,97,50
Nevada,2014,2,70,54,78,82,59,0,0,51,65,87,87,78,80,39,61,63,78,62,47,49,82,51,33,58,49,54,75,78,54,79,71,37,66,65,61,80,55,75,74,71,64,64,58,43,70,61,60,85,0,61,40,55,62,46,63,66,56,88,90,100,56,0,75,63,51,53,0,63,29,65,93,71,67,78,71,60,75,29,89,59
